Date,Close,High,Low,Open,Volume
,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
2020-01-01,1993.177001953125,2017.758329719598,1988.9162784822745,2011.4899711131327,314519
2020-01-02,1990.6368408203125,2009.1138454352501,1980.4766387481784,2005.672499574905,546945
2020-01-03,1993.0133056640625,2006.6558635101044,1978.7970234287063,1982.893911675971,544720
2020-01-06,1940.4090576171875,1990.227257610735,1933.7722188294333,1990.227257610735,624665
2020-01-07,1923.939697265625,1966.424307645163,1914.8855343836356,1948.4800174429975,620687
2020-01-08,1898.9488525390625,1921.4817395726045,1893.213208566888,1902.5950433412675,595883
2020-01-09,1929.265869140625,1937.82832638808,1905.9546127916958,1918.1632609194485,732115
2020-01-10,1936.55810546875,1956.4280138771478,1926.3568935316705,1931.2731595296245,578287
2020-01-13,1939.26220703125,1952.4950771115205,1927.4632479522704,1952.4950771115205,434063
2020-01-14,1975.8475341796875,1981.911049886688,1934.5919822413866,1939.467240111312,787340
2020-01-15,2029.0252685546875,2032.5076241744914,1977.9779920486446,1982.853249907689,1051367
2020-01-16,1994.7747802734375,2027.9185644019847,1988.629448233162,2027.9185644019847,590255
2020-01-17,2010.7523193359375,2027.8772285093646,1984.2045692202273,2003.3779220767594,457663
2020-01-20,1979.2884521484375,2015.381872504711,1974.781875709159,2010.7524694526078,320280
2020-01-21,1965.4410400390625,1976.871317730255,1946.0218306221582,1974.700047073432,568473
2020-01-22,1965.72802734375,1974.7001727673583,1949.2994651508486,1973.6349417941199,346888
2020-01-23,1990.8828125,1995.0617184639468,1950.1187750797408,1964.048194901739,315469
2020-01-24,2022.756591796875,2027.795884460438,1988.7116098657716,1999.281501722281,519690
2020-01-27,2012.1865234375,2047.214915528288,1987.0316713482252,2012.3913678356917,897656
2020-01-28,2022.9205322265625,2055.777455007352,1999.2814076960883,2013.0059829333463,904634
2020-01-29,2037.2596435546875,2056.637844422035,2023.8627393316438,2035.3340261132805,787135
2020-01-30,2033.9412841796875,2066.4705385325265,2018.9466324124287,2037.7513104288598,797868
2020-01-31,2049.96044921875,2066.388814236478,2041.930506690663,2054.9995427212166,574957
2020-02-03,1946.964111328125,2023.043405690707,1932.0924870873582,1959.1319493748401,1507692
2020-02-04,2017.348876953125,2035.82588382807,1967.1619935580486,1976.3389836559008,1187298
2020-02-05,1944.587890625,2031.1550541110928,1921.8911710970397,2025.5014286842936,2176980
2020-02-06,1975.76513671875,1988.6293243127627,1929.6341404023717,1962.4092425748113,1632634
2020-02-07,2002.1082763671875,2045.1666118292378,1984.0001503509723,2032.056569445717,2709754
2020-02-10,1954.7889404296875,2013.5792784212422,1946.1444674480447,2007.0652670426932,949025
2020-02-11,1963.59765625,2002.0265905448584,1958.3127100745844,1978.7971526485865,680119
2020-02-12,1985.393310546875,1991.0879459391324,1966.5066132732172,1974.7003908285224,467714
2020-02-13,1973.839599609375,2000.3465445851614,1967.3255877967283,1982.0743843732969,514501
2020-02-14,1930.8636474609375,1997.4790978403246,1926.4390876750747,1986.1716450011936,798770
2020-02-17,1923.99609375,1967.5173261943573,1912.3678988156685,1967.5173261943573,818134
2020-02-18,1898.1275634765625,1923.8696415890495,1874.8292064120665,1923.8696415890495,839607
2020-02-19,1897.2431640625,1919.4882484830125,1876.556803120766,1916.117768678828,729471
2020-02-20,1887.6793212890625,1917.802984155298,1883.6347044320023,1910.2194046924694,886179
2020-02-24,1840.4503173828125,1870.6161505029406,1832.6982555603136,1870.6161505029406,808263
2020-02-25,1840.408203125,1865.560489848404,1823.47166628196,1845.5060947489403,861921
2020-02-26,1805.3551025390625,1849.5504701235259,1799.8359016782922,1836.9111730611783,972076
2020-02-27,1778.138671875,1818.9213933878043,1770.344437677704,1809.8632293206767,1093297
2020-02-28,1728.84521484375,1777.9278193348664,1713.8465409115022,1752.649224747167,1879071
2020-03-02,1664.5535888671875,1777.9281476740305,1652.3777713690872,1769.501947922021,1207967
2020-03-03,1731.4576416015625,1739.0412209547171,1665.0169779815428,1665.0169779815428,1689926
2020-03-04,1724.295166015625,1747.0460055704968,1685.6610651980807,1744.2231466933404,976550
2020-03-05,1739.083251953125,1763.687919342305,1729.3089838545488,1737.229529185961,899516
2020-03-06,1717.51220703125,1730.277816405435,1660.8038458345954,1660.8038458345954,606826
2020-03-09,1648.2069091796875,1694.9301475190719,1613.8701438247772,1681.0269173753657,844134
2020-03-11,1715.6163330078125,1727.2023569331254,1642.1819862475984,1658.2760061829852,1848085
2020-03-12,1607.04443359375,1667.5024039494554,1511.4492588926294,1648.1643207771333,2248848
2020-03-13,1587.45361328125,1637.2103561917145,1293.4214599867637,1483.85354464931,1184611
2020-03-16,1502.8123779296875,1554.6334944100217,1495.9029368758536,1531.8827603454847,883109
2020-03-17,1551.3897705078125,1604.0113462251918,1479.9355562688702,1502.391398927818,1236906
2020-03-18,1416.570556640625,1567.2731148844891,1403.8048437621285,1551.2633357539487,1118487
2020-03-19,1442.9443359375,1507.4469272667784,1316.1300471987352,1388.6375271859422,1276786
2020-03-20,1529.9447021484375,1555.2232956929436,1411.3881395682488,1453.519128809092,1244977
2020-03-23,1361.673828125,1409.8295784476074,1280.7823135829208,1376.967400664888,750837
2020-03-24,1370.9844970703125,1478.0392739435465,1242.864123715919,1390.322579072045,1488860
2020-03-25,1405.1951904296875,1418.5506961627402,1285.248260244846,1314.4871315793732,1027510
2020-03-26,1518.31689453125,1540.2670823118124,1386.6153564123579,1423.9434609980567,1448305
2020-03-27,1399.76025390625,1542.2894424937226,1382.402303085042,1529.355246517814,1514916
2020-03-30,1309.0101318359375,1381.8967597109352,1299.572829254636,1377.6836598337675,1250949
2020-03-31,1345.200439453125,1376.6302014938235,1318.7000858992096,1342.2934420686524,1456425
2020-04-01,1381.601806640625,1388.0899390418724,1318.7002074819313,1339.8499474263194,1641556
2020-04-03,1333.0670166015625,1367.5722645733993,1300.28907792017,1356.6603766804628,1592821
2020-04-07,1490.7633056640625,1507.4472232867,1368.120022857664,1373.470639439531,1374508
2020-04-08,1534.958740234375,1587.3275936922887,1432.45399688547,1434.1392368818056,1376705
2020-04-09,1677.572021484375,1696.530969709064,1561.3747137932828,1583.4092453017524,2416795
2020-04-13,1617.0299072265625,1705.0415226382681,1590.9086879521437,1644.7941943117862,1560999
2020-04-15,1537.0230712890625,1663.3318257405276,1526.5745630581255,1634.682746675088,1537624
2020-04-16,1502.0965576171875,1522.9934718190161,1476.7337162895078,1516.715993987456,1453445
2020-04-17,1546.9658203125,1579.9122362404605,1526.827185102781,1550.3783690274577,1327762
2020-04-20,1521.64501953125,1584.0831291871443,1505.8038282333428,1579.8700299814986,2291195
2020-04-21,1539.93017578125,1549.4938919215401,1481.3259154020795,1504.1608961428149,1650618
2020-04-22,1590.5714111328125,1605.1908452407904,1514.1036582689794,1516.7157592826366,2737381
2020-04-23,1571.486083984375,1620.737175070792,1563.0598851426357,1600.9777799304625,1882834
2020-04-24,1596.5963134765625,1634.177142464662,1550.4206993311902,1552.527249194412,1711725
2020-04-27,1630.6378173828125,1642.2660119201487,1598.828919512117,1608.5612194743785,1322269
2020-04-28,1637.294921875,1662.3207979028589,1614.1228715856241,1643.3618476660968,1056981
2020-04-29,1660.1717529296875,1700.8281605322036,1635.5251224141725,1656.8012735429504,1836009
