Date,Close,High,Low,Open,Volume
,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS
2020-01-01,554.4884033203125,556.2408047697129,550.7910178550379,554.6039411066072,773895
2020-01-02,551.696044921875,556.9917417184506,550.7909598459244,555.3356611106791,1494155
2020-01-03,555.3549194335938,557.8775920354794,549.2214858166482,551.6960274754937,1723390
2020-01-06,554.3824462890625,558.0316416603172,549.6355832932924,552.8707585117088,1788685
2020-01-07,555.4127197265625,560.3810204416552,552.8804090392824,556.5296044936026,1788175
2020-01-08,557.9257202148438,559.4181320493392,551.9078831661202,553.6410084825646,1395115
2020-01-09,562.4030151367188,565.5034356711121,558.64791968235,560.6891655235013,1877480
2020-01-10,564.8101196289062,579.2529292897334,563.2984906001961,564.2324307496503,5635735
2020-01-13,568.9889526367188,571.261274002468,561.4787030909697,564.7909232454981,2209320
2020-01-14,567.6602172851562,571.7042159484249,564.6176244205317,569.0082364288944,1785850
2020-01-15,562.0466918945312,567.4097952045437,558.4552656299275,567.3423883789529,1924335
2020-01-16,565.6670532226562,568.3726704501063,562.6244606225396,563.8472451671986,1917310
2020-01-17,584.3272094726562,587.1483646752363,566.158158970399,567.0054752022664,5585585
2020-01-20,589.1895751953125,593.1180357834473,583.8842405048334,585.9928930152357,4373565
2020-01-21,589.353271484375,593.0795113884301,584.6159879675803,588.409634697014,2853930
2020-01-22,589.6613159179688,597.9418945063584,586.840161115476,589.3724715089645,2798990
2020-01-23,585.0589599609375,592.8676915195423,582.3340667826044,588.3615420115939,2130840
2020-01-24,583.759033203125,586.7727115467889,582.5650451196591,586.1853848299429,1363645
2020-01-27,614.0601196289062,617.9596664554778,577.230955260728,583.2969235207219,20699040
2020-01-28,614.1371459960938,625.8454240674904,608.0903950345262,614.3008147111344,11511345
2020-01-29,606.260986328125,616.5827520072943,596.815391846835,614.1371242388491,6946015
2020-01-30,607.5319213867188,610.4493970290812,600.5416511580488,607.0409152431376,3366300
2020-01-31,599.76171875,614.6570403975567,597.373801112088,607.6089427864421,3341175
2020-02-03,605.471435546875,611.0270625982736,600.2720009697825,601.5911061138635,2576210
2020-02-04,624.28564453125,631.1700741522419,606.9927655000903,607.3682926651504,5149785
2020-02-05,603.3917236328125,625.8551247978911,601.1483160368432,622.9665626834393,4781145
2020-02-06,608.321533203125,611.758929180497,604.0176038499114,609.9873106557008,2462660
2020-02-07,609.8139038085938,613.3379231606986,604.0945493957498,608.494739923049,2676165
2020-02-10,606.4246215820312,611.0752221534345,599.4727861944908,609.765696247924,1477975
2020-02-11,614.5319213867188,617.3723524117873,603.7094519382564,608.5044460043684,3060520
2020-02-12,615.3984985351562,618.8454734238876,609.3036164693941,610.8634351944036,2843165
2020-02-13,640.2208251953125,642.5894670436737,615.6680497304693,620.6074951430671,8584320
2020-02-14,636.3117065429688,641.8384793277246,631.0545610979312,636.4850132179533,3533430
2020-02-17,634.6266479492188,643.5811778610548,633.0186983202359,640.4519025478689,3203305
2020-02-18,626.1150512695312,633.1727283469588,622.6295247031563,633.1727283469588,3486830
2020-02-19,631.2759399414062,635.2525314563509,627.3956103142855,627.3956103142855,1509105
2020-02-20,626.8756713867188,647.9910508197778,623.938978681579,633.423066295212,4622330
2020-02-24,611.66259765625,627.2030742080725,609.7465277362853,627.2030742080725,3143085
2020-02-25,594.44677734375,612.81804719541,588.5637538037453,612.7602783090313,5005135
2020-02-26,592.2225952148438,599.9542819932907,589.3243953777628,596.391769337685,3810845
2020-02-27,590.6242065429688,595.8140033580888,583.3161780847257,595.8140033580888,4677080
2020-02-28,563.6738891601562,594.7548399085795,559.4662225016473,583.4894380150969,8299780
