Date,Close,High,Low,Open,Volume
,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS
2020-01-01,1404.9697265625,1420.3851651982313,1400.8819088697505,1418.4151441646693,268255
2020-01-02,1472.24609375,1486.5779256060464,1406.59511426374,1406.59511426374,2000143
2020-01-03,1463.8240966796875,1482.4408193899014,1459.3423709979495,1472.2459846468564,629443
2020-01-06,1440.577880859375,1457.8155649038463,1436.2931091592861,1457.8155649038463,378702
2020-01-07,1456.534912109375,1476.481373828563,1450.477194001901,1452.890421521095,365266
2020-01-08,1451.560791015625,1457.4215555706185,1436.1453521790377,1442.055415356729,190163
2020-01-09,1457.42138671875,1476.2350616066046,1450.920342024587,1467.6655190880072,254798
2020-01-10,1463.62744140625,1479.4860898256422,1453.8758113066897,1461.7558970048287,364434
2020-01-13,1461.2138671875,1481.4558822924353,1457.2738249473607,1470.9163173962809,374704
2020-01-14,1470.9163818359375,1479.485925987447,1461.6572581178657,1462.8392227454697,308514
2020-01-15,1489.28662109375,1506.0810987079333,1465.6956670225015,1465.9912182773926,932167
2020-01-16,1567.69384765625,1582.9122150689316,1495.2955602837756,1496.9207317670316,2305288
2020-01-17,1594.3380126953125,1599.6570935816853,1556.3166304550878,1571.6335922244548,893254
2020-01-20,1605.1241455078125,1634.1326609222344,1592.2697084875178,1595.7172457468473,1047368
2020-01-21,1601.823974609375,1617.8796933304209,1596.7019682731277,1605.4192868648831,317357
2020-01-22,1609.9505615234375,1639.057673472491,1602.1197751820953,1619.0127313816804,736367
2020-01-23,1661.6142578125,1674.419394476758,1606.7983987362404,1614.235276202853,764590
2020-01-24,1643.6868896484375,1672.1045373204192,1624.3807088785452,1664.6676603274766,1023849
2020-01-27,1670.6273193359375,1687.323201340546,1637.0876594442423,1642.9977231967487,791549
2020-01-28,1652.6014404296875,1679.2460237448731,1648.7106968765552,1670.4794058539246,681671
2020-01-29,1662.6978759765625,1669.5436514810751,1646.0019945717147,1661.7128653865288,230705
