date,sentiment_score
2025-09-05,0.28399090909090907
2025-09-06,-0.009577777777777772
2025-09-07,0.11437142857142857
2025-09-08,0.1648736842105263
2025-09-09,0.08249285714285715
2025-09-10,0.2322923076923077
