date,sentiment_score
2025-08-25,0.32353333333333334
2025-08-26,0.02297222222222222
2025-08-27,0.149
2025-08-28,0.10193333333333332
2025-08-29,0.20536
2025-08-30,-0.17762499999999998
2025-08-31,0.2117
2025-09-01,-0.07655
2025-09-02,0.059699999999999996
2025-09-03,0.1933
2025-09-04,-0.27876
2025-09-05,0.06225
2025-09-06,-0.4767
2025-09-07,-0.09866666666666667
2025-09-08,0.123
2025-09-09,-0.036212499999999995
2025-09-10,-0.1187
