date,sentiment_score
2025-08-14,-0.2294
2025-08-18,0.3119
2025-08-20,-0.6808
2025-08-21,0.11263333333333332
2025-08-22,0.714
2025-08-25,-0.07221428571428569
2025-08-26,0.5642
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,-0.09966666666666667
2025-08-30,0.20095
2025-09-02,0.08895
2025-09-03,0.25594
2025-09-04,-0.08590000000000002
2025-09-05,-0.05183333333333334
2025-09-07,-0.2732
2025-09-09,0.20445000000000002
2025-09-10,-0.3298
