date,sentiment_score
2025-08-29,0.0
2025-08-30,-0.032899999999999985
2025-08-31,0.41650000000000004
2025-09-01,0.4479545454545455
2025-09-02,0.08712222222222223
2025-09-03,0.3244833333333333
2025-09-04,0.38892499999999997
2025-09-05,0.3162066666666667
2025-09-06,0.196175
2025-09-07,0.07636
2025-09-08,0.09750000000000002
2025-09-09,0.032174999999999995
2025-09-10,0.1916357142857143
